a,b,x,y,a,b,x,y
92,14,868147389,1124771924,92,14,119849570,1330712534
92,15,2033695413,-361142365,92,15,-1066314282,567487436
92,15,2033695413,-361142365,92,15,-999510148,-1469868237
92,21,928328063,1733787924,92,21,-636764659,-201961095
92,21,928328063,1733787924,92,21,-604367969,-406855988
92,22,-689961043,95944998,92,22,-1860725284,-343681959
92,24,-882286513,-1908232973,92,24,-43618586,2051259258
92,24,-882286513,-1908232973,92,24,-602482371,904384236
92,32,193462182,-154305042,92,32,-791913505,490604872
92,32,-865932489,-2037911343,92,32,-791913505,490604872
92,36,880957949,752616352,92,36,1501511055,-1109464415
92,36,880957949,752616352,92,36,-510971668,-197821299
92,36,-852707711,928381662,92,36,1501511055,-1109464415
92,36,-852707711,928381662,92,36,-510971668,-197821299
92,36,84131219,1645854948,92,36,1501511055,-1109464415
92,36,84131219,1645854948,92,36,-510971668,-197821299
92,36,749719398,1964885976,92,36,1501511055,-1109464415
92,36,749719398,1964885976,92,36,-510971668,-197821299
92,38,-483048645,121754818,92,38,-393643491,885447718
92,38,-483048645,121754818,92,38,2026249379,-1849677612
92,40,1167968096,-340113190,92,40,-661917021,240013434
92,40,1167968096,-340113190,92,40,933982866,-441873104
92,43,-1448671055,153771553,92,43,732490027,-1023782840
92,43,-1448671055,153771553,92,43,-1520091075,1513684353
92,44,-1628380130,-1835402751,92,44,-2055584500,221254880
92,45,1365111186,1461172141,92,45,1542352267,584795449
92,45,1365111186,1461172141,92,45,1122142446,-1975944592
92,45,1482307582,2114868628,92,45,1542352267,584795449
92,45,1482307582,2114868628,92,45,1122142446,-1975944592
92,49,1046451016,-1409206285,92,49,500767834,-123223254
92,49,1046451016,-1409206285,92,49,-1008641693,-1461397224
92,49,641179726,226096244,92,49,500767834,-123223254
92,49,641179726,226096244,92,49,-1008641693,-1461397224
92,49,967304871,-1119187592,92,49,500767834,-123223254
92,49,967304871,-1119187592,92,49,-1008641693,-1461397224
92,50,-1988143231,657140174,92,50,-2013971277,1753713664
92,50,-1988143231,657140174,92,50,-1859389005,-1280739184
92,52,-1482459494,1722122767,92,52,1465984761,683899011
92,52,-1482459494,1722122767,92,52,-1688242445,-758079190
92,53,2078526969,506838058,92,53,-2101845423,630466514
92,56,-196110844,-860235833,92,56,704928171,-1422454253
92,56,1602774345,-1421839300,92,56,704928171,-1422454253
92,58,-151868525,155705908,92,58,1405147754,-1275935543
92,58,-151868525,155705908,92,58,-1359175313,1087104576
92,59,2089475389,1504447871,92,59,-1103881751,-657824720
92,59,2081220951,731491636,92,59,-1103881751,-657824720
92,60,57679408,1469016477,92,60,451462691,1940981168
92,65,1550700028,-771162759,92,65,1577541286,-1379407744
92,65,1550700028,-771162759,92,65,-1635464863,-1554972677
92,67,954851632,-627340517,92,67,233723056,1347782554
92,67,-1957195250,-713103701,92,67,233723056,1347782554
92,71,317906375,2122552359,92,71,776081275,-438434019
92,71,317906375,2122552359,92,71,-543545401,-1375248642
92,71,317906375,2122552359,92,71,510639591,-1770018550
92,71,317906375,2122552359,92,71,-1785025606,-411759506
92,73,-373105588,-537687424,92,73,1453984223,2142232229
92,74,-599930878,2082655898,92,74,2146414210,1691459250
92,74,-599930878,2082655898,92,74,1663013159,-1669413402
92,74,-599930878,2082655898,92,74,-1260570695,-843184802
92,75,-628138332,-1553576570,92,75,-2013907419,-1135109518
92,75,-628138332,-1553576570,92,75,-364805031,1648066105
92,76,973513094,1627367157,92,76,2053018212,2131403546
92,77,-646375555,1556257942,92,77,-1230321545,676364581
,,,,92,51,630021893,-1765859910
,,,,92,54,-25578972,-473162454
,,,,92,63,664482984,-900995022
,,,,92,68,400986512,-924255436
,,,,92,78,-1362876708,205985820
,,,,92,79,316101107,1030834582
,,,,92,80,-2078117348,-1433558599
,,,,92,81,1939418440,-1087163183
92,47,686684848,-976743694,,,,
92,48,1258185990,254886397,,,,
92,55,-1758335247,1663269795,,,,
92,55,928301842,1689625109,,,,
92,55,-1016938762,-1713537008,,,,
92,55,106661655,-580075990,,,,
92,61,-1777815969,1719878214,,,,
92,61,-1746243099,-2051652087,,,,
92,62,-1199397659,648337889,,,,
92,62,-499388744,746880695,,,,
92,64,-778776320,467046844,,,,
92,64,-1302476466,-291733466,,,,
92,69,-467495632,-222999174,,,,
92,83,811984986,-860638890,,,,
92,84,1297584289,121212020,92,84,-1854217944,-632421490
92,88,-1485899612,-753632560,92,88,-2110014123,1835824784
92,88,-1485899612,-753632560,92,88,1649168818,454718246
92,90,-1987259830,-1717337008,,,,
92,98,-815030913,476070927,,,,
92,99,-2046672585,-2062338272,,,,
93,0,438318958,1402455684,,,,
93,3,-1841395467,784260995,,,,
93,12,-1609035687,1961686974,,,,
,,,,92,82,-1586782295,10694026
,,,,92,82,284122062,-105726428
,,,,92,86,-97394828,-1577910226
,,,,92,87,-1291098367,1059117576
,,,,92,92,487665786,1396512748
,,,,92,92,1885744672,1287004126
,,,,92,93,-1910299090,-960790565
,,,,93,5,2129673859,1726309060
,,,,93,5,-2034234146,-1928796465
,,,,93,7,791577814,-119329555
,,,,93,7,1007021129,840241806
,,,,93,9,968363630,-637353281
,,,,93,9,-1087346596,1913479627
92,89,-442367708,561360825,92,89,336292581,1239055674
92,94,-1583719313,-778938548,92,94,-276284164,-42655985
92,94,1823417513,-1290147021,92,94,-276284164,-42655985
92,96,482084797,-288945205,92,96,-97602950,-576431086
92,97,-768943016,-1128990814,92,97,-544056329,145461904
92,97,-768943016,-1128990814,92,97,-1378866484,-1187928961
92,97,-768943016,-1128990814,92,97,182271152,1265079576
92,97,-2055228147,523579178,92,97,-544056329,145461904
92,97,-2055228147,523579178,92,97,-1378866484,-1187928961
92,97,-2055228147,523579178,92,97,182271152,1265079576
93,1,614529445,-2143022103,93,1,-967243819,-1301367848
93,1,614529445,-2143022103,93,1,1303038551,-483674377
93,1,614529445,-2143022103,93,1,1037981372,1137955392
93,1,-1674399956,-2071527333,93,1,-967243819,-1301367848
93,1,-1674399956,-2071527333,93,1,1303038551,-483674377
93,1,-1674399956,-2071527333,93,1,1037981372,1137955392
93,6,-2136282137,-127558649,93,6,-641679418,251290826
93,6,-2136282137,-127558649,93,6,2084355710,-76502829
93,6,653077763,1815045547,93,6,-641679418,251290826
93,6,653077763,1815045547,93,6,2084355710,-76502829
93,10,-1514614206,1976617740,93,10,1987862575,1006100374
93,10,-1514614206,1976617740,93,10,-231079825,-918571292
93,16,516194316,603901870,,,,
93,16,-1118464340,-83129173,,,,
93,18,-1950903396,-1409086526,,,,
93,18,517797939,-1877520534,,,,
93,23,-137424374,149590089,,,,
93,24,-2121357743,-176184751,,,,
93,25,2085409925,-966093713,,,,
93,25,992277746,-1457510311,,,,
93,25,1952261968,1120951363,,,,
93,25,-1927200710,2098824586,,,,
93,29,-393010274,-712542062,,,,
93,30,377583872,-1338011244,,,,
93,30,606833548,580811571,,,,
93,30,499011810,908738561,,,,
93,32,67128389,1407941096,,,,
93,46,169820763,386397113,,,,
93,51,-1775175043,901778814,,,,
93,51,-2089259119,-1696208452,,,,
93,55,175490310,-1667779839,,,,
93,55,963655579,-1902627053,,,,
93,56,-214853103,1396274719,,,,
,,,,93,35,1190049441,1571515058
,,,,93,39,1321041074,-758380878
,,,,93,39,-176591854,-1991317880
,,,,93,40,-1943936652,-159555450
,,,,93,40,450867119,-1732750037
,,,,93,42,2013142233,1369826940
,,,,93,43,-650207333,-492553595
,,,,93,44,1665852256,1739218791
,,,,93,44,1110414624,1874017747
,,,,93,48,469439372,1485062471
,,,,93,49,576897649,267728925
,,,,93,52,-1816956197,989463215
,,,,93,53,1387138183,-1681328042
,,,,93,59,-1230232254,-1191653301
93,14,2137702532,-850806843,93,14,1353168728,1671671730
93,14,473857751,1086600261,93,14,1353168728,1671671730
93,15,1428864643,1629232896,93,15,-971693338,-1746532158
93,15,1428864643,1629232896,93,15,1327850877,548083689
93,15,-1150016393,-743551215,93,15,-971693338,-1746532158
93,15,-1150016393,-743551215,93,15,1327850877,548083689
93,15,-1093989841,-754670521,93,15,-971693338,-1746532158
93,15,-1093989841,-754670521,93,15,1327850877,548083689
93,15,41223655,564863692,93,15,-971693338,-1746532158
93,15,41223655,564863692,93,15,1327850877,548083689
93,17,857592798,-1328544678,93,17,182880191,1677176785
93,19,-1467015831,852390478,93,19,474180568,-1447803155
93,19,-1467015831,852390478,93,19,-315891169,612042720
93,19,-1467015831,852390478,93,19,2145097810,925771182
93,20,-907422117,-272314348,93,20,1858597966,667937999
93,21,123676852,-1547428986,93,21,1690688174,1959942229
93,21,1730816577,1346598612,93,21,1690688174,1959942229
93,21,791275459,-321295359,93,21,1690688174,1959942229
93,26,-543349467,284835573,93,26,2064060580,-1461835500
93,27,749686438,-621956166,93,27,-1824223420,1844967030
93,28,-1186645639,1713506133,93,28,-1097832344,1453630613
93,28,-288528354,-756610332,93,28,-1097832344,1453630613
93,28,2086838478,480279604,93,28,-1097832344,1453630613
93,31,-1400832200,1295712688,93,31,1645071305,1477432215
93,31,-1400832200,1295712688,93,31,1820509993,-863977497
93,33,323896981,-1655446898,93,33,-1045402742,1236284412
93,33,323896981,-1655446898,93,33,1627049911,-2135480116
93,33,-1774827228,256404250,93,33,-1045402742,1236284412
93,33,-1774827228,256404250,93,33,1627049911,-2135480116
93,34,-279521058,-1976115109,93,34,-2030984838,-1519301743
93,34,-279521058,-1976115109,93,34,170015404,1067039040
93,37,472150869,698032412,93,37,905657174,-926386838
93,37,472150869,698032412,93,37,1705765042,-1805148218
93,37,654001733,-907773114,93,37,905657174,-926386838
93,37,654001733,-907773114,93,37,1705765042,-1805148218
93,45,-1139491180,-200414920,93,45,-1345967534,-332370949
93,47,1933884882,719541444,93,47,618037406,849764627
93,47,1933884882,719541444,93,47,2306423,-974416666
93,47,1933884882,719541444,93,47,-1031819018,1087798966
93,47,1933884882,719541444,93,47,-2122427013,2123855735
93,50,-2119007124,1584280613,93,50,-693729798,-7449638
93,50,-2119007124,1584280613,93,50,-319249039,-235790905
93,50,-2119007124,1584280613,93,50,-810003824,569830307
93,50,-2119007124,1584280613,93,50,706843339,-457866326
93,50,-1764532172,1104652462,93,50,-693729798,-7449638
93,50,-1764532172,1104652462,93,50,-319249039,-235790905
93,50,-1764532172,1104652462,93,50,-810003824,569830307
93,50,-1764532172,1104652462,93,50,706843339,-457866326
93,54,1212871564,1874249868,93,54,1316489181,1033049032
93,54,1212871564,1874249868,93,54,-229540346,1291746906
93,54,2094640542,-816862025,93,54,1316489181,1033049032
93,54,2094640542,-816862025,93,54,-229540346,1291746906
93,57,-1858050289,451266609,93,57,-1958075522,-901157702
93,57,-188862832,1186391175,93,57,-1958075522,-901157702
93,57,119463012,1685851971,93,57,-1958075522,-901157702
93,57,-1877440526,1662519060,93,57,-1958075522,-901157702
93,60,101020324,1774546877,93,60,1600962509,-715116055
93,60,101020324,1774546877,93,60,1755645633,-1246528308
93,60,-1714134262,2001349653,93,60,1600962509,-715116055
93,60,-1714134262,2001349653,93,60,1755645633,-1246528308
93,60,-709149517,-890540286,93,60,1600962509,-715116055
93,60,-709149517,-890540286,93,60,1755645633,-1246528308
93,61,-378217900,493408030,93,61,-1761327600,-1205976748
93,61,-2110881286,-424127265,93,61,-1761327600,-1205976748
93,63,-1527738423,391908701,93,63,881142710,-1583180880
93,65,-1875668315,-1429051885,,,,
93,74,2030214474,870635545,,,,
93,74,427015451,-1132039922,,,,
93,77,1061258717,-52726068,,,,
93,77,1831577425,307692075,,,,
93,79,1159327583,1155450218,,,,
93,83,-1941076073,462208454,,,,
93,83,1579198847,-220628000,,,,
93,87,-205028832,-1872946037,,,,
93,90,-1743478736,1669235771,,,,
93,97,-1646073631,-1574582114,,,,
93,98,-1528285307,1961287724,,,,
94,1,1144767435,2136732884,,,,
94,1,335956503,1524514408,,,,
94,6,193880347,-3210140,,,,
94,6,-673452094,-1406425365,,,,
94,8,33406607,-759388058,,,,
94,8,1896022108,-1158973086,,,,
94,8,-1303631685,2094517445,,,,
94,8,1036011435,-997182026,,,,
94,9,826577350,950310020,,,,
94,17,-53495549,1834855145,,,,
,,,,93,67,1664814534,-72152680
,,,,93,70,1638312452,1629462449
,,,,93,70,2106162646,905617629
,,,,93,76,-1105904941,1444852139
,,,,93,84,-1431780278,-495602214
,,,,93,84,-1302184113,-2015849137
,,,,93,91,1303992066,848319875
,,,,93,91,51018655,-692711932
,,,,93,92,931031206,-492624616
,,,,94,2,-1899113386,-1745182868
,,,,94,2,586035655,1799019449
,,,,94,2,423992192,-1725292387
,,,,94,4,-183915152,2132239923
,,,,94,4,-636922781,38361467
,,,,94,5,2017128549,-128570911
,,,,94,11,-1642138177,-683296609
,,,,94,12,2086959049,1258341630
,,,,94,12,-1117769631,1326597498
,,,,94,14,-412900181,1444355198
,,,,94,21,-1994463583,-2066168114
,,,,94,22,1672205490,1684349071
,,,,94,22,852030268,2107750819
,,,,94,22,1347661274,1686751064
93,63,-1527738423,391908701,93,63,-2088152585,-388588909
93,63,-324525866,-1811178881,93,63,881142710,-1583180880
93,63,-324525866,-1811178881,93,63,-2088152585,-388588909
93,64,-30471206,-723291018,93,64,2125608408,-383139488
93,64,-91695546,2102698147,93,64,2125608408,-383139488
93,66,595617608,-1094391391,93,66,-1152610522,122631998
93,66,-581847258,482323489,93,66,-1152610522,122631998
93,68,1516425840,1283948838,93,68,-787329135,-567768123
93,69,1754942332,1882792999,93,69,-1397079431,-1677131960
93,69,961911595,-874824024,93,69,-1397079431,-1677131960
93,69,-472766292,-1714733952,93,69,-1397079431,-1677131960
93,72,-1531236583,-1745880284,93,72,566910695,1589742940
93,72,-1531236583,-1745880284,93,72,-1124549644,632824261
93,72,1262626174,-1184794870,93,72,566910695,1589742940
93,72,1262626174,-1184794870,93,72,-1124549644,632824261
93,73,868928880,-477141961,93,73,-725214581,-289706155
93,73,868928880,-477141961,93,73,1730408633,1805423469
93,73,-493568846,1525075446,93,73,-725214581,-289706155
93,73,-493568846,1525075446,93,73,1730408633,1805423469
93,75,-145142229,-1132263460,93,75,-208476439,-865716401
93,75,-145142229,-1132263460,93,75,760863893,164022474
93,78,351550710,721307286,93,78,1195695701,-1191074093
93,78,1253271298,-500682662,93,78,1195695701,-1191074093
93,80,827433608,-1107944471,93,80,1423237280,2062483582
93,80,1710283545,1186700765,93,80,1423237280,2062483582
93,82,1723640847,-1865601074,93,82,1703952525,-221686724
93,86,-1044748750,189609443,93,86,104941681,-1415929352
93,86,252552516,374145834,93,86,104941681,-1415929352
93,86,1212889530,331391363,93,86,104941681,-1415929352
93,89,1061707208,-1718996596,93,89,-181108372,-1736394295
93,89,-763826506,-2068243650,93,89,-181108372,-1736394295
93,94,-2110068216,1264534828,93,94,-1948971832,-1172206965
93,96,119449472,1997276364,93,96,1268006137,1078439641
93,96,-561230259,2142529711,93,96,1268006137,1078439641
93,99,-1214886764,774154580,93,99,988877150,1226440875
93,99,-1214886764,774154580,93,99,1943335621,859958885
93,99,994263199,1031686191,93,99,988877150,1226440875
93,99,994263199,1031686191,93,99,1943335621,859958885
94,7,-964168529,-1589256239,94,7,2063207215,-417564004
94,7,388427906,717031147,94,7,2063207215,-417564004
94,7,-2018561746,-1784551057,94,7,2063207215,-417564004
94,13,682337629,436852819,94,13,-631486380,317677694
94,13,538760103,-777921312,94,13,-631486380,317677694
94,13,1532222079,893526256,94,13,-631486380,317677694
94,16,698336179,-1619685832,94,16,379492971,-1249700271
94,19,1186409820,-1634482889,94,19,-19124526,-49948779
94,20,-1349503727,-395542128,94,20,699787585,1261051226
94,23,-1001496984,404977632,94,23,1006989833,2095335805
94,23,-1658800830,1729741652,94,23,1006989833,2095335805
94,24,49882250,1299217183,94,24,304849756,-536155313
94,24,49882250,1299217183,94,24,-1047055572,1784270673
94,25,-828551818,-2036349677,94,25,-1598381735,1908647612
94,25,-828551818,-2036349677,94,25,-1448999229,-258421331
94,25,-1967441375,1042818393,94,25,-1598381735,1908647612
94,25,-1967441375,1042818393,94,25,-1448999229,-258421331
94,39,-1818071380,-1144844232,,,,
94,40,-202823306,-406435656,,,,
94,52,-507857275,-2026992196,,,,
94,64,177347144,-2025110460,,,,
94,77,-630179069,-460144857,,,,
94,84,-62382003,-1522448414,,,,
94,85,-1009111182,-987871659,,,,
,,,,94,28,240133782,-1841400718
,,,,94,34,1534421643,-852807450
,,,,94,35,1990338766,-419319360
,,,,94,36,367497057,168451517
,,,,94,37,1477202619,-755475526
,,,,94,37,-647936386,898696439
,,,,94,41,814749196,-597032624
,,,,94,41,1797510881,-244315029
,,,,94,42,744463164,-865559663
,,,,94,44,84657121,1105226311
,,,,94,48,1780692909,-52543230
,,,,94,48,1315829452,-545783063
,,,,94,49,874088901,-1276977177
,,,,94,56,-404129703,1230031700
,,,,94,56,1403561440,852437229
,,,,94,63,1077106013,-1576618972
,,,,94,63,1406951196,1180717783
,,,,94,76,73677400,769207299
,,,,94,76,1973799412,332014739
,,,,94,79,169009972,-58579810
,,,,94,80,-1911705283,735988007
,,,,94,80,-432236606,-713039037
,,,,94,86,273191548,-2031344905
94,26,2079154620,1626717858,94,26,333971303,622187605
94,27,-1487557847,-2054224267,94,27,1112884273,1163936390
94,29,1014307230,583079571,94,29,1177943324,-1815804577
94,29,1014307230,583079571,94,29,-960948926,-69358344
94,31,-686812254,-1958426806,94,31,-1656249677,-1081072579
94,31,-686812254,-1958426806,94,31,-1113439156,-1939100000
94,32,722997654,-1292791942,94,32,185631887,1960502485
94,32,722997654,-1292791942,94,32,1613005315,-1137631115
94,33,-2094790404,-213731782,94,33,-211490047,-632613182
94,38,-265738950,-576760447,94,38,262092457,-1840438251
94,38,-265738950,-576760447,94,38,-1621519834,-782076869
94,38,210609805,2012166369,94,38,262092457,-1840438251
94,38,210609805,2012166369,94,38,-1621519834,-782076869
94,43,-1408236652,-704544336,94,43,-533420651,-2070646452
94,43,394442320,2090321730,94,43,-533420651,-2070646452
94,45,1238489852,-785731813,94,45,1265188097,915693061
94,45,1238489852,-785731813,94,45,-582691283,-1156115889
94,45,1238489852,-785731813,94,45,1044129408,2112461671
94,45,827051873,-1789378549,94,45,1265188097,915693061
94,45,827051873,-1789378549,94,45,-582691283,-1156115889
94,45,827051873,-1789378549,94,45,1044129408,2112461671
94,46,-715958121,2114119080,94,46,1280263729,762713500
94,46,-715958121,2114119080,94,46,1497108604,-765756060
94,47,1962241790,-78191564,94,47,1609152759,-366156969
94,47,1962241790,-78191564,94,47,-693465510,-1043144861
94,50,-1020670957,-1369853320,94,50,-532723861,1771821435
94,51,-389549389,-2078741875,94,51,-517209836,737376271
94,51,-1870745776,1637164210,94,51,-517209836,737376271
94,51,-1631321832,-641612185,94,51,-517209836,737376271
94,53,633188459,-459380403,94,53,2117807136,14558842
94,53,633188459,-459380403,94,53,833258060,-1392652981
94,53,633188459,-459380403,94,53,359693913,-593621527
94,55,-1283464965,989776261,94,55,-378671634,643937368
94,57,1724855935,1450808200,94,57,-1799913255,-774357364
